----------------------------------
SN:14240 Ver 2.2
Start Time 09:30:00
Start Date 10-18-2005
Epoch Period (hh:mm:ss) 00:01:00
Download Time 11:30:01
Download Date 11-28-2005
Current Memory Address: 10197
Battery Life Remaining:  3562 hrs 
----------------------------------
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0    1713    1141     353       4     189     220     200      52     396     623
    1385    1543    1136    2661    1144    2972    2129    1316    1233     118    1045     314     353      58     198     217     186      90     840    1707    1030     215     771     145     137     489     209     141       5       0      25      11       1     511      51      35       7     475    2381     137     317     198     607     386     395      26     540    1375       0       0       0       0       0       1      65       7       0      64       3     175
      30       0     697   15305   21013    9685    1197    2258     987    1390     997    1317     928    1037     269     451     820    1472    1207      82      86     114     103     112     669     297     265     445     752    1065    2216     203    1490    1559    1590    1680     727     167     267     414     971     665     252      46     649     644      38     554    3052    1364     426     266     157    1608     391     460     652     455      35      41
      75     132     190     202      75      74      55      46     635     341      32      32     211     121      27     601     923      92     112     605     427     187     188      67     198     126     124     105    1128     293     610     192       1       6     774    1073    1204     355     954    1102    2226    1459     769    1422    1078     295      10       0      23      49      11      40       0       6      32      28      51      22      30      46
      29      20     371     278       0       0      32     292      67      67      49     179      54      49      91      54     100     185     113      44      81     101       3       6     115     159      30       0       0       0       0      85     733    1072     726     548    2650    1119     998    1766    1755    1035    1930    1811    2909      55    1789    1940     410     197     634     213     376     878     175     102     598     658    2056    1331
     872     768     893     595    1154    1118     826      86     358     799      10     137      55     389     802    2518    2833    4225    2835    2597    3893    2318    2658    2929    3026    2505    1227    2496    3403    1546    2626    5300    2479    2249    3934    2318    1217    3337     851     163     729     285     113     299    1254     171      91      74     210     224     397    1308    1268    2113    1611    1575     538    1377     848     847
     535     221    1071    1221     604     477     304    1879    1657     525    1406     979     302    1023     793     837     736     108     181     150     235     143     196     113     128      21     358     802     927    1211    2828     306     972     802     290     390     935    1839    3999    3429     780     123    1301    2179    1636    1246    1884     685     624    2610     822     379    1872    3572     766    1125    1165    2887    1003     327
      52     261     216     121     129      38     133     187      71     121     244     431     207     428    1747    1465    1134     500     889      61     163     275     253     102      93     113      54     178     117     113     107     468     528     218    1735    2464     194     108    1024     605     498     310    1101    1538    2606    1926     614     643    2677     879     190     238     179     790     324     185     283     933     124     679
     304     134     772     256     430     605     462     415      89     360     862     645     704     596     427     899    1416    1574    2139    1260     224     870     301     155     673    1470     376    1706     931     322     688     920     886     973    1258    1622    1471     782     555     578    1509     563    1369    1628     680     707     252     180     418    1309     667     818     797     555    1594    1457     295     721    1040     715
     281     832     749    1688     749     583     592     394    1048    4133    2940    1234    2426     489     188     588    1026    1631    1085    3274    1741     852    3305    4202    3298    1678     114     160     982     326      88     328     642     853     687     469     701     390     574    3789     434    1710    4227     356      45     348     245     684     187     602     458     433     332     442    1075     156     487     625     506     170
     604     640     458     406    1344     924     977     545     696     633    1866     453    1602    1206    1824    4429    3797     435     516     494     297     106     327     705    1400    1105     925    1173     596    1694     450    2084     601    2115     576     570    1405    1243     234     273     396     479     270    1249     471      69     118     120    1520     148     104      75      96    1396    1663     476     645    1095     400     231
     200    1143     443    1171     375     441     677    2846     412     574     923     306     181     325     517    1414    1045    2080     395    1815     975    1301     206     397     219     253     128      40     610    1290     810    1274     514     274     146     197     234     370     531     421     134      84     190     167     204     183     143     209      35      39     621      96     107      39      29     267       4       5     123      86
       0      12     112       6      74     169     907     277      18       7       0       2       0       7       0      78     711      43     777      17       0       0       0       0       1      61     169       1      57      16      59       0     141       8       0      60       0      21       0      12       0      64     430     546     487       0       0       0     189     665     464    1331    1880     838     155     521       1      21       1       6
      40     237     706     269       7     540       0       0       0       0       0       0      97       1       0       0       0      26     135       0     460      15     109    1614    2771    4053       5       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       6       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       8       0       6       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0    1477     597     232    1408    1166    1464    2571     991     366    1844      18     376    1398     594     432     544     931     986     416     966    1247     218       5     478     925     797     137     579     271     142     112     160      13     987    1666      49     275     232      22      20      19      79     274     114     107      26      59      89     518     257    2444    1435    2263
     312     328     566     560     738    2675     862     863     281     542     227     433      21     431     733     583     314     940    2142    2516     982     592    1054    1214    1232     283     418     694     496    1540     266     122     899     459     127     624     202     985     320     153     923    2675     554     286     444      44    1678     782    1347     269    1874    2092    2293    1248      46     284     130      33      22      44
       6      30     331     103      44      52      35      92     129      80    4812     782    1797    1792     120     545     732      35      34     143     896    1987    1916     256     352     104     784    1680    3641    1187      20     993     744    1456    1962     813     619    2535     775     694     214     973     967    1174     455     727     371     781     617    1668     792    2559    3211    2485     830     618     633     275      64    1537
    1865    2604    2380    3186    3167    2284    2572    1641     340      94     385     145     450     564     182    1386    2016     970     697      76     275     134     174     479     520     231      95      41     177      20      55      94      64      37     528      80      70     698     664      98      92    1159    2772    1187     561     397    1875    1311     188      67      91     102      45     317     365     314     119     194     133     405
     856      22     339      16       3       1       0       1    1149       3       0      23     116    1172     444    1513     704     724     680    1327    2122    2435     373    2061    1294    1705    1879     721     404      97      25     101     109     144     184      27      94     171     109     103     127     352    2407     795     226     635     206      44      47     309     604     682      18     221      75     104     159     414     129     241
     180     489      28     577     840    2145    3698    1487     466      77    2450     329     446     374     906     815     958    1373     624     917    1043    1295    1453    1684     680     465     417    1179     136     592     372     772    1956     951     681    1752    1384    1371    1515     991    2635    1864    1869    2546    2386     767    1759    3304    1206    1800    1164    1451     439     434    5399    5203    1125     568     842    3860
     702    4778    1606    2493    1557     444     128      21     449     386    1395      18      18     105      20      73     223     401     206     365     728     157     377     185    2642     916     266     738     832    1526     114     202     797    1417     160      60     771    2568    1239    2111    3498    1425    1450    1651     310     671     772     899    1621     191    1748     643    3561    5255    3313     491     314     726    1644    3534
    1629    1100     850    1221    1635     126     128     809     619     907     102     546      88    1061    2517     382    1070     774    1079    1646     697     267    1512    1595     384    1196    1170    1427     295     843     755     778     735    1750     936     623     576    1096    1244    1420    1183     245     453    1148     712     353     138     284     263     683     624    1234     718     440    1940    2183     222     603    2481     693
    3781    1684     525    2644     725    3600    3937    6934    2584    1015    3650    2824    4388    4138    1355    1166     969    1077     450    1432     848    1409    2577    1352    3169    3331     930    1193    1646     763     939     788    1018     740     243    1131    1051      98     562     469     175     714     350    2351    1168     382     456     172    1815    2752    1992     373     862     404     102      59     882     387     445     141
      68      39     166    1400      72    1314     391    2734     289     101     932     263     273      36    1237    1761     132       6      63      17    1645    1705    1581     237     338     310     458      50     401     616     670      31    1223    1242    1335     902     315    1572     769    1757     724    1136    1102      89      76     941     446      72       0      34      54       0     369     299    1441    2001      72      72     555      26
     119       0     410     368    1275       0       2       1     167     586      40      13      27       4      27      60      67      43       9      24      20      17    1024     535     621    1877     707     546     503     727       3     822    1324     490     662      83     878      23     602    1613    2817       0       0       0       0       4     509     272    1519     765     218    1274      45       4     201      72     529      25     328     459
     204      86     311      14      73      63     103      82      37      63       7      41      41      42      21       3     103      46      44       1     107      96      46     158      53      89     125      97      49       1       6      93      29       0      12      15      25      20      37     120     195      57      82     342     116     648     690    1547     799      85       7      18       8      36     130      57      22      10      28    1205
      65     516      92      66       4       0       1       0       0      92    1941    1386      37       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      11       0       0       0       0       0       0       0       0       0       0       0      74       1      13       0       0       0       0       0       0       0       2       0       0      23      63      91       0       0       0       0       0       0       0       0       0       0       0     116      26       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       1       0       0       0       0      74      70       3       0       0       0       0       0       0       0       0       0      59       3       0       0       0       0       0       0       0       0       0     110      93       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       1       0       0       0       0       7       0       0       0       0       0       0       0       0       0      96       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     166      34       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       7       4       0       0       0       0       0       0      15       0       7       0       0       0
       0       0       0       0       0       0      16       0       0       0      11       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0      45       0       0       0       0       0       0       0       4       0       0       7       0       0     222       0       0       0       0       0       0       0       0       0       0      17       0       0       0       0       0       0       0       5      90       0      15       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0     202       3       0       2     532       0       0       0       0       0     337       0     524       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     119       0       0       0       0       0       0       0       0     111
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0      50      19      39       0       0       0       6      11      82       0       0       0       1       0       0     163
     203       0       1       0       0       0       0       0       0       0       0       0       0       0       0       6       0      22       0       0     164       0       0       0     641       0       3       0       0       0       3       0       0       0       0      16       1       0       0       0       0       0       0       0       0      19       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0      57     896     720    1866     228      25     147     152     311     583      67     261     447    2497     825    2543    2601     956    1772     667    4343    2109     700     738     968     349     194    1239     197       4      10       4       0      10       0      10      14       0       0       1       1       0       3       4       0      68     157      52       3       6     211      28     395     468     424     388     260     348
     850    1005    3358    1035    1103     239     432      33       0      31      11       2      12     150     165     142      54    1074    1428    1241     342      72     961    1047     271     947     438    3019    1401     820     379    3869    3169     126    3269     754     548    1513      45       8      18       0      94     182     189      25     325     238     430     233     480     660    1031      49      53       5    1906    1011     154      48
     124      49      34      79      21      27     343      17      10      99     154     190     185      93     102       0      17     413     338    1375    2255      44     531      36    1929     140      55     223      30     304     374    1157     861      54     626    1235     423     762     857     417    1093     485     203     949     322     258      47       3       5      64     176     564      97      52      19     113     143     103      55    1009
     752     755    1898     396      31    1250    1021     879    1322     681     556    1210     290      61     513     909    2487    2402    5665    1121    1440    1037     457     220      80     117     217     835     955     204      40      60     399     320    4661    2962    1182    1421     966      14     338     726      32     218     512     730       0      14       3       8     917     403     122      14      45       5      27    1120    2712     677
    1113    2716     700     493     415       7     135    1172     659     531      56     326    1889    2034      38     210      69      35      72      18     605    1390    2379     497     587     548     274     360     246     442     325     854     586     146      58     384     315     722     601     429     360     587     178    1154      16      27     140     129     245       8      35      89      34      15     329     456      71     502     875     632
      26     138     119     189     590     749     957    1937      70     118     358     122     363     422     533     659     761    1021    1902     752     333     378     107      30     171     324      62      48      30       0       0      55     600    1138    1976    5046    3600    1896    2573    1210     901    1453    1647     839     534     518    4325    1416     252      67      59       0       6       0       7      28      29     143       8       5
      74     204      87     184     153     373     236     194     114     413    2317     119     301     424    2191    1770     303    2353    3753    7473    6336    1528    2642    3335    2907    5543    2577    6157    7207    7605    2761     696    5661     533     878     205     492     458     318     228    1018     733     930     377     136     577    1989     187     235     462     738     108      29     263      56      34     115     224     327      39
      36     165     277      71     143      31    2134    2503     904    1730    2522    1128     253     192    1545    4399     373    1567    1775    1328    1204     720    1586    1145     808     589    6294    4050    5571    4243    3314    5882    4567    6871    3120    3583    3905    4750    3286    3235    2855    3072    1160    1612     679    2646     850     567    1003    5344    4397    3003    2853    3310    2860    1969    2194    1807     485    2068
     948    1582    1964    2039    2259    2071    2468    2122    4808    2270    2283    1438    1287    1277     355     340      48     162      46       6     168      28      43      54       1       0      29      24      14     420     374     146      10     125      27      61      20      14       0      51       4      27       6      36       0      43      12       1      17       0       3       2       0       6       0     433     200     352       0       0
       0     430     416     831      94      71      74       4      38      50      44      60       9     192       9      61       4     355     403      10       1       4      14       0      32       0      39      84      18      15       6      25       2     210     179      78       4       8     294     941      14     818     334     109       6      14       0     320     824     103      93     296     697      82      54     376     714     279     269     122
      28       4       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0     186       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0     130     144     195      62     683    1091     196     582     248     956     725    1096     224     131     274     121     199      59     873      44      12      16     268     949    1065    1363      86      67     146     600    1986     417     433     408     412     993    2027    1876    2284    2552    3160    1478    3741
    1764      49      21     267     187     125     110      42      63     252     605     123     345     535     528     145     337     233     502     375    1454    1187    1071    1813     852     795     800     796    1926    1097     811    1070     186     277    3229    1259     752    1834    1783    1733     592      58     515      54     536     753     947     219     441    2341    1886     382     434     141     295     371      93     383     562     130
     265     226     833     277      93     294    1116     383     356     203      51       3     160     683      11      48      19     801     742     490     467      54     260      19      45     462     558     208     545     441     211     947    1428    2474    4061    1132    1277    1832     434     786     954    3341    2917    2421    1562    2091      67     514      69    1104     809    2172      25      38      75       0       8     148      13     200
      61     321    1450     342     207      75     142     459    1164     140     416    1792     775    1040      16       0      50       0      19       0       0      72      21     179       2     242     114       0     274       0       2      28       2       0      17      40      39     371      11     527       0       0      78      36      66     185      65      48      66      85       6       0    1074    1051      11       0     107       8       3       0
     680     604      97      21       0       0       0     484      12       0     104      45       0       0       0       0       0     128     194     208      38      13     291      77    1565       0       0      87      27    1215      99    2241     152     620    2629    2496    1646    2882    1527     957      55      33    1087     495      28      25    1588       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0       0
       0       0       0    2551     328     901     369     817     374     308     206     111     535     431     107      18      22      43     204      65      41      78     134     145     279      84      41      59     226      45     725      83     109      75      15      56     606     527     268     220     163     232     190      56      90      76      67      27      85     522    1189     323     565    1859    2065    1201    2489     597     122      66
     155     122     113     342     498     299     408    1018    1445    1088      18    1979     847     594    5958     778    2376     464     413     433    1033     634     592     975    2041    1968     728    2123    2211    1171    1321     244     188      26      79      64      42     231     299      40      93       0      18     109     161     365       0     238      90     235      78      35      24       8      21     782      14      38      89      26
      70      56      64     578     889       1      16       0       8     134      52      67     907      17      31      35      19     265      97       6      19    1206     989    1190    1571    2104    1608    1211    1626     581     272     388     149     249    1385     348     405     258     320     311    2060    2921    1374     431    1095     520     200     720     427     711    1850    1567     621      32     401    2953     362     927     690     307
    1002    1445     505     662    1198     257     832     358     474     846    1191     211     282     552     600    1462     875    2779    2411    2217     136     613    1698     557    1025     621     381    1018    1561    1204    2523     518    1407    1444     922     478    2258      20     147    1750       0     133     130       1      22      22      20       7      67       4     344     383     210     433     258    2583     492     570     611     517
    1602     734    1133     177     553     740     680    6385    2792     176    3283     919     893    1149    2076     591     894     581     826    5779    2272     447    1704    2239      61     518       8     139      10      34       2       5     384      40     854     378     219      18     170     103     698     524    1835    1186     244     472      33       0      17      46       6     143      27      99      52     126     561     148     105      44
     240     174      43      83      19      57     881     509    1333     762     219      25     214    1219       2     121     133       6     126      22      13     497    3557    1089     729      96     391     499    1194    2056    2601    2178    1613    1986    2125    2410    2839    2624     977     111    1724    4241    1692     371     808    2818    4545    1491     957     650    1878    2430    1017    2160    1195    2480     976     654    1746    2082
    1877    2415    2672    1319    2228    3499    1805     421     964     165     299     378    1098     815     474     974     793     968    1186    1404     821     461     811    1025    1094     724     851    1357     622     201     296    1248     257      61     107     892     461     336     114     446     215     308     574     224     110     252     239     380     788    1090    1611    1041     549    1026     732    1282     334     576     672     466
     589    1553     374     234    1159     322     848     819    1507     960    1089    2076     862    2694    1960    1229    1021     245      58      12     172     857     115      12     112     110     187      80    1324      93     429     148     572     312      55     144     418     107     249     355     338     678     283     523     829    1391     281     195     253     176     125     469     584    1004     927    1544    1036    1601    1503     406
      97     162     793     210     146       7     873    2294     818     151    2118     107      60      20       4      23      38       0    1472      49       6      64     416      22      10      44      69      53    1604      14    2726      12     104       6     320     173      40      62      12     180      68      26     166     446       2     435      23     647    1089    1168     493    1541       0      68     155     124      24     260      88       3
       0       0     159     204     125     945     482     240      38     937     151     234     777     572    1995       4     120       0       0       1       0     112      16     167    1037      30      47      23       0    1173    1479    1595      88      62      82      52      71    1094    1903    2297    3243    1185     589    1543    1285     664     915     437     502    2183      92      16    1565     137     436    1125     503     963     323      43
